"subj","month","SubjectNumber","audio_video","numspeakers","numtokens","numtypes","FAT","MOT","num_exp_tokens","num_exp_types","d","q","s","r","n","i","TOY","n_op","y_op","prop_op","n_op_exp","y_op_exp","prop_op_exp","CHI","CHItypes","prop_mom","prop_dad","prop_parent","prop_tech","tech","propd","propi","propn","propq","propr","props","type_token_ratio","exp_type_ratio","exp_token_ratio","ent_subj_av","sum_prop_ut","noun_chi_onset","posttalk"
"07","16","07_16","video",3,188,69,108,77,30,3,102,32,8,17,26,3,0,54,134,0.712765957446808,9,21,0.7,0,0,0.409574468085106,0.574468085106383,0.984042553191489,0,0,0.542553191489362,0.0159574468085106,0.138297872340426,0.170212765957447,0.0904255319148936,0.0425531914893617,0.367021276595745,0.0434782608695652,0.159574468085106,1.91075601467668,1,13,TRUE
"07","17","07_17","audio",3,241,85,119,121,27,8,87,25,19,77,22,11,0,52,189,0.784232365145228,9,18,0.666666666666667,1,1,0.50207468879668,0.493775933609959,0.995850622406639,0,0,0.360995850622407,0.045643153526971,0.0912863070539419,0.103734439834025,0.319502074688797,0.0788381742738589,0.352697095435685,0.0941176470588235,0.112033195020747,2.20315108441596,1,13,TRUE
"07","17","07_17","video",1,280,131,0,280,47,9,90,78,0,98,9,5,0,64,216,0.771428571428571,10,37,0.787234042553192,0,0,1,0,1,0,0,0.321428571428571,0.0178571428571429,0.0321428571428571,0.278571428571429,0.35,0,0.467857142857143,0.0687022900763359,0.167857142857143,1.83318058140342,1,13,TRUE
"08","06","08_06","audio",4,362,123,90,259,72,12,151,92,4,65,26,24,0,91,271,0.748618784530387,16,56,0.777777777777778,0,0,0.715469613259669,0.248618784530387,0.964088397790055,0,0,0.417127071823204,0.0662983425414365,0.0718232044198895,0.25414364640884,0.179558011049724,0.0110497237569061,0.339779005524862,0.0975609756097561,0.198895027624309,2.07754959942807,1,11,FALSE
"08","06","08_06","video",1,49,24,49,0,10,3,24,22,0,0,3,0,0,18,31,0.63265306122449,3,7,0.7,0,0,0,1,1,0,0,0.489795918367347,0,0.0612244897959184,0.448979591836735,0,0,0.489795918367347,0.125,0.204081632653061,1.26978161698272,1,11,FALSE
"08","07","08_07","audio",7,521,152,95,327,99,13,239,123,57,36,39,27,0,294,227,0.435700575815739,40,59,0.595959595959596,0,0,0.62763915547025,0.182341650671785,0.809980806142035,0,0,0.45873320537428,0.0518234165067179,0.0748560460652591,0.236084452975048,0.0690978886756238,0.109404990403071,0.291746641074856,0.0855263157894737,0.190019193857965,2.12429286128526,1,11,FALSE
"08","07","08_07","video",1,58,20,58,0,19,4,26,26,2,0,1,3,0,16,42,0.724137931034483,6,13,0.684210526315789,0,0,0,1,1,0,0,0.448275862068966,0.0517241379310345,0.0172413793103448,0.448275862068966,0,0.0344827586206897,0.344827586206897,0.2,0.327586206896552,1.52733008399826,1,11,FALSE
"08","08","08_08","audio",8,405,133,108,123,125,14,217,93,23,32,25,15,0,203,202,0.498765432098765,45,80,0.64,0,0,0.303703703703704,0.266666666666667,0.57037037037037,0,0,0.535802469135802,0.037037037037037,0.0617283950617284,0.22962962962963,0.0790123456790123,0.0567901234567901,0.328395061728395,0.105263157894737,0.308641975308642,1.91822235569469,1,11,FALSE
"08","08","08_08","video",4,171,39,117,0,39,7,89,35,7,0,27,13,0,85,86,0.502923976608187,15,24,0.615384615384615,0,0,0,0.684210526315789,0.684210526315789,0,0,0.52046783625731,0.0760233918128655,0.157894736842105,0.204678362573099,0,0.0409356725146199,0.228070175438596,0.179487179487179,0.228070175438596,1.85057564764769,1,11,FALSE
"08","09","08_09","audio",10,282,99,99,149,54,9,148,45,39,2,32,16,9,120,162,0.574468085106383,24,30,0.555555555555556,0,0,0.528368794326241,0.351063829787234,0.879432624113475,0.0319148936170213,9,0.524822695035461,0.0567375886524823,0.113475177304965,0.159574468085106,0.00709219858156028,0.138297872340426,0.351063829787234,0.0909090909090909,0.191489361702128,1.94712874962026,1,11,FALSE
"08","09","08_09","video",1,74,26,74,0,14,5,43,26,0,0,1,4,0,11,63,0.851351351351351,1,13,0.928571428571429,0,0,0,1,1,0,0,0.581081081081081,0.0540540540540541,0.0135135135135135,0.351351351351351,0,0,0.351351351351351,0.192307692307692,0.189189189189189,1.29673962071194,1,11,FALSE
"08","10","08_10","audio",11,383,130,204,147,67,12,211,69,0,65,23,15,0,214,169,0.441253263707572,43,24,0.358208955223881,0,0,0.383812010443864,0.532637075718016,0.91644908616188,0,0,0.550913838120104,0.0391644908616188,0.0600522193211488,0.180156657963446,0.169712793733681,0,0.339425587467363,0.0923076923076923,0.174934725848564,1.78031465997927,1,11,FALSE
"08","10","08_10","video",3,125,33,90,0,34,6,51,33,0,0,37,4,0,52,73,0.584,17,17,0.5,0,0,0,0.72,0.72,0,0,0.408,0.032,0.296,0.264,0,0,0.264,0.181818181818182,0.272,1.71371650140092,1,11,FALSE
"08","11","08_11","audio",9,650,171,104,292,100,12,304,110,17,142,64,13,0,403,247,0.38,51,49,0.49,10,4,0.449230769230769,0.16,0.609230769230769,0,0,0.467692307692308,0.02,0.0984615384615385,0.169230769230769,0.218461538461538,0.0261538461538462,0.263076923076923,0.0701754385964912,0.153846153846154,2.00556327994456,1,11,TRUE
"08","11","08_11","video",3,177,61,174,0,24,6,40,45,3,71,18,0,0,29,148,0.836158192090395,2,22,0.916666666666667,2,2,0,0.983050847457627,0.983050847457627,0,0,0.225988700564972,0,0.101694915254237,0.254237288135593,0.401129943502825,0.0169491525423729,0.344632768361582,0.0983606557377049,0.135593220338983,1.95090444192883,1,11,TRUE
"08","12","08_12","audio",9,593,175,81,328,98,10,260,139,11,34,132,17,0,295,298,0.502529510961214,42,56,0.571428571428571,14,8,0.553119730185497,0.136593591905565,0.689713322091062,0,0,0.438448566610455,0.0286677908937605,0.222596964586847,0.234401349072513,0.0573355817875211,0.0185497470489039,0.295109612141653,0.0571428571428571,0.165261382799325,1.98469973306192,1,11,TRUE
"08","12","08_12","video",4,307,79,81,199,44,7,58,76,9,124,38,2,0,44,263,0.856677524429967,12,32,0.727272727272727,21,4,0.648208469055375,0.263843648208469,0.912052117263844,0,0,0.188925081433225,0.00651465798045603,0.123778501628664,0.247557003257329,0.403908794788274,0.0293159609120521,0.257328990228013,0.0886075949367089,0.143322475570033,2.05077138689812,1,11,TRUE
"08","13","08_13","audio",8,363,84,144,126,124,7,120,115,9,0,104,15,0,88,275,0.757575757575758,30,94,0.758064516129032,51,4,0.347107438016529,0.396694214876033,0.743801652892562,0,0,0.330578512396694,0.0413223140495868,0.286501377410468,0.316804407713499,0,0.0247933884297521,0.231404958677686,0.0833333333333333,0.341597796143251,1.8921545480084,1,11,TRUE
"08","13","08_13","video",2,203,43,192,0,46,6,55,74,0,49,23,2,0,21,182,0.896551724137931,5,41,0.891304347826087,11,4,0,0.945812807881773,0.945812807881773,0,0,0.270935960591133,0.00985221674876847,0.113300492610837,0.364532019704433,0.241379310344828,0,0.211822660098522,0.13953488372093,0.226600985221675,1.95776428836077,1,11,TRUE
"08","14","08_14","audio",6,325,100,61,195,54,10,147,91,23,0,53,11,0,153,172,0.529230769230769,28,26,0.481481481481481,36,14,0.6,0.187692307692308,0.787692307692308,0,0,0.452307692307692,0.0338461538461538,0.163076923076923,0.28,0,0.0707692307692308,0.307692307692308,0.1,0.166153846153846,1.89433712688444,1,11,TRUE
"08","14","08_14","video",2,170,47,143,0,13,6,49,63,0,12,45,1,0,41,129,0.758823529411765,4,9,0.692307692307692,27,7,0,0.841176470588235,0.841176470588235,0,0,0.288235294117647,0.00588235294117647,0.264705882352941,0.370588235294118,0.0705882352941176,0,0.276470588235294,0.127659574468085,0.0764705882352941,1.86914177798694,1,11,TRUE
"08","15","08_15","audio",7,583,129,241,244,74,12,193,113,139,31,94,13,0,357,226,0.387650085763293,34,40,0.540540540540541,37,11,0.41852487135506,0.413379073756432,0.831903945111492,0,0,0.331046312178388,0.0222984562607204,0.161234991423671,0.193825042881647,0.0531732418524871,0.238421955403087,0.221269296740995,0.0930232558139535,0.126929674099485,2.2518899907481,1,11,TRUE
"08","15","08_15","video",3,298,57,139,0,47,7,90,79,29,25,73,2,0,66,227,0.774744027303754,7,37,0.840909090909091,42,13,0,0.466442953020134,0.466442953020134,0,0,0.302013422818792,0.00671140939597315,0.24496644295302,0.26510067114094,0.0838926174496644,0.0973154362416107,0.191275167785235,0.12280701754386,0.157718120805369,2.2020527346334,1,11,TRUE
"08","16","08_16","audio",4,573,116,148,259,86,11,157,127,48,86,133,22,0,208,359,0.6331569664903,47,37,0.44047619047619,152,29,0.452006980802792,0.258289703315881,0.710296684118674,0,0,0.273996509598604,0.0383944153577661,0.232111692844677,0.221640488656195,0.150087260034904,0.0837696335078534,0.202443280977312,0.0948275862068965,0.150087260034904,2.37353366511515,1,11,TRUE
"08","16","08_16","video",2,453,94,388,0,122,7,71,46,1,245,80,10,0,50,403,0.88962472406181,7,115,0.942622950819672,65,18,0,0.856512141280353,0.856512141280353,0,0,0.15673289183223,0.022075055187638,0.176600441501104,0.101545253863135,0.54083885209713,0.0022075055187638,0.207505518763797,0.074468085106383,0.269315673289183,1.81637889775275,1,11,TRUE
"08","17","08_17","audio",3,641,166,331,205,67,10,232,120,50,125,109,5,0,226,415,0.647425897035881,24,43,0.641791044776119,105,38,0.3198127925117,0.516380655226209,0.836193447737909,0,0,0.361934477379095,0.0078003120124805,0.170046801872075,0.187207488299532,0.195007800312012,0.078003120124805,0.258970358814353,0.0602409638554217,0.104524180967239,2.2194441358711,1,11,TRUE
"08","17","08_17","video",2,192,56,140,0,15,7,79,50,0,0,62,1,0,53,138,0.722513089005236,2,13,0.866666666666667,52,20,0,0.729166666666667,0.729166666666667,0,0,0.411458333333333,0.00520833333333333,0.322916666666667,0.260416666666667,0,0,0.291666666666667,0.125,0.078125,1.59875593906119,1,11,TRUE
"09","06","09_06","audio",7,684,182,17,185,129,14,196,120,179,83,51,55,133,242,438,0.644117647058824,40,89,0.689922480620155,0,0,0.27046783625731,0.0248538011695906,0.295321637426901,0.206140350877193,141,0.286549707602339,0.0804093567251462,0.0745614035087719,0.175438596491228,0.121345029239766,0.261695906432749,0.266081871345029,0.0769230769230769,0.18859649122807,2.40424173340037,1,15,FALSE
"09","06","09_06","video",3,204,52,0,0,42,10,51,88,21,0,26,18,49,82,122,0.598039215686274,16,26,0.619047619047619,0,0,0,0,0,0.240196078431373,49,0.25,0.0882352941176471,0.127450980392157,0.431372549019608,0,0.102941176470588,0.254901960784314,0.192307692307692,0.205882352941176,2.04873699169398,1,15,FALSE
"09","07","09_07","audio",4,644,160,45,85,112,12,229,235,29,42,65,44,0,164,480,0.745341614906832,32,80,0.714285714285714,0,0,0.131987577639752,0.0698757763975155,0.201863354037267,0.0450310559006211,29,0.355590062111801,0.0683229813664596,0.100931677018634,0.364906832298137,0.0652173913043478,0.0450310559006211,0.248447204968944,0.075,0.173913043478261,2.11789385078655,1,15,FALSE
"09","07","09_07","video",5,139,50,0,18,15,6,37,49,17,18,14,4,15,43,96,0.690647482014389,10,5,0.333333333333333,0,0,0.129496402877698,0,0.129496402877698,0.172661870503597,24,0.266187050359712,0.0287769784172662,0.100719424460432,0.352517985611511,0.129496402877698,0.122302158273381,0.359712230215827,0.12,0.107913669064748,2.27204147469516,1,15,FALSE
"09","08","09_08","audio",4,375,135,42,128,52,12,168,59,81,1,37,29,95,130,245,0.653333333333333,20,32,0.615384615384615,0,0,0.341333333333333,0.112,0.453333333333333,0.546666666666667,205,0.448,0.0773333333333333,0.0986666666666667,0.157333333333333,0.00266666666666667,0.216,0.36,0.0888888888888889,0.138666666666667,2.05436187722376,1,15,FALSE
"09","08","09_08","video",6,168,45,0,3,11,3,50,31,31,0,24,32,61,81,87,0.517857142857143,3,8,0.727272727272727,0,0,0.0178571428571429,0,0.0178571428571429,0.369047619047619,62,0.297619047619048,0.19047619047619,0.142857142857143,0.18452380952381,0,0.18452380952381,0.267857142857143,0.0666666666666667,0.0654761904761905,2.27688837069525,1,15,FALSE
"09","09","09_09","audio",4,437,112,42,311,59,12,149,80,84,0,96,28,43,182,255,0.583524027459954,36,23,0.389830508474576,0,0,0.711670480549199,0.0961098398169336,0.807780320366133,0.192219679633867,84,0.340961098398169,0.0640732265446224,0.219679633867277,0.183066361556064,0,0.192219679633867,0.25629290617849,0.107142857142857,0.135011441647597,2.16936736757815,1,15,FALSE
"09","09","09_09","video",5,176,58,14,95,6,5,47,56,38,0,26,9,21,45,131,0.744318181818182,3,3,0.5,0,0,0.539772727272727,0.0795454545454545,0.619318181818182,0.375,66,0.267045454545455,0.0511363636363636,0.147727272727273,0.318181818181818,0,0.215909090909091,0.329545454545455,0.0862068965517241,0.0340909090909091,2.13875232966241,1,15,FALSE
"09","10","09_10","audio",8,313,100,55,117,50,10,98,49,68,0,84,14,70,144,169,0.539936102236422,17,33,0.66,0,0,0.373801916932907,0.175718849840256,0.549520766773163,0.354632587859425,111,0.313099041533546,0.0447284345047923,0.268370607028754,0.156549520766773,0,0.217252396166134,0.319488817891374,0.1,0.159744408945687,2.13165637820361,1,15,FALSE
"09","10","09_10","video",5,247,80,0,8,30,6,43,74,26,38,55,11,27,65,182,0.736842105263158,10,20,0.666666666666667,0,0,0.0323886639676113,0,0.0323886639676113,0.174089068825911,43,0.174089068825911,0.0445344129554656,0.222672064777328,0.299595141700405,0.153846153846154,0.105263157894737,0.323886639676113,0.075,0.121457489878543,2.3998241395194,1,15,FALSE
"09","11","09_11","audio",3,181,84,60,107,39,11,67,49,11,0,43,11,14,97,84,0.464088397790055,16,23,0.58974358974359,0,0,0.591160220994475,0.331491712707182,0.922651933701657,0.0773480662983425,14,0.370165745856354,0.0607734806629834,0.237569060773481,0.270718232044199,0,0.0607734806629834,0.464088397790055,0.130952380952381,0.215469613259669,2.02478711258306,1,15,FALSE
"09","11","09_11","video",2,239,55,0,0,59,6,30,65,24,23,58,39,37,87,152,0.635983263598326,20,39,0.661016949152542,0,0,0,0,0,0.154811715481172,37,0.125523012552301,0.163179916317992,0.242677824267782,0.271966527196653,0.096234309623431,0.100418410041841,0.230125523012552,0.109090909090909,0.246861924686192,2.46724657796087,1,15,FALSE
"09","12","09_12","audio",8,285,88,32,51,46,11,116,53,42,16,31,27,100,68,217,0.76140350877193,12,34,0.739130434782609,0,0,0.178947368421053,0.112280701754386,0.291228070175439,0.350877192982456,100,0.407017543859649,0.0947368421052632,0.108771929824561,0.185964912280702,0.056140350877193,0.147368421052632,0.308771929824561,0.125,0.16140350877193,2.28974807584592,1,15,FALSE
"09","12","09_12","video",5,255,86,0,76,23,9,51,26,152,0,17,9,3,40,215,0.843137254901961,10,13,0.565217391304348,0,0,0.298039215686275,0,0.298039215686275,0.643137254901961,164,0.2,0.0352941176470588,0.0666666666666667,0.101960784313725,0,0.596078431372549,0.337254901960784,0.104651162790698,0.0901960784313725,1.67589735658483,1,15,FALSE
"09","13","09_13","audio",6,331,115,7,302,67,13,119,84,53,36,23,16,8,123,208,0.628398791540785,26,41,0.611940298507463,0,0,0.91238670694864,0.0211480362537764,0.933534743202417,0.0241691842900302,8,0.359516616314199,0.0483383685800604,0.0694864048338369,0.253776435045317,0.108761329305136,0.16012084592145,0.347432024169184,0.11304347826087,0.202416918429003,2.28253941139892,1,15,FALSE
"09","13","09_13","video",5,160,66,0,108,10,5,82,49,18,8,3,0,21,67,93,0.58125,3,7,0.7,0,0,0.675,0,0.675,0.15625,25,0.5125,0,0.01875,0.30625,0.05,0.1125,0.4125,0.0757575757575758,0.0625,1.69534319320953,1,15,FALSE
"09","14","09_14","audio",7,184,53,18,0,13,5,94,30,18,0,34,8,41,37,147,0.798913043478261,5,8,0.615384615384615,0,0,0,0.0978260869565217,0.0978260869565217,0.233695652173913,43,0.510869565217391,0.0434782608695652,0.184782608695652,0.16304347826087,0,0.0978260869565217,0.28804347826087,0.0943396226415094,0.0706521739130435,1.89654860521774,1,15,FALSE
"09","14","09_14","video",5,148,41,1,138,22,5,57,27,2,21,31,10,3,31,117,0.790540540540541,9,13,0.590909090909091,0,0,0.932432432432432,0.00675675675675676,0.939189189189189,0.0608108108108108,9,0.385135135135135,0.0675675675675676,0.209459459459459,0.182432432432432,0.141891891891892,0.0135135135135135,0.277027027027027,0.121951219512195,0.148648648648649,2.19665116417608,1,15,FALSE
"09","15","09_15","audio",2,89,39,43,46,32,8,29,29,4,0,11,16,0,61,28,0.314606741573034,24,8,0.25,0,0,0.51685393258427,0.48314606741573,1,0,0,0.325842696629214,0.179775280898876,0.123595505617978,0.325842696629214,0,0.0449438202247191,0.438202247191011,0.205128205128205,0.359550561797753,2.07329921161348,1,15,TRUE
"09","15","09_15","video",3,331,100,0,0,63,9,53,99,34,78,56,11,0,89,240,0.729483282674772,20,42,0.67741935483871,1,1,0,0,0,0,0,0.16012084592145,0.0332326283987915,0.169184290030211,0.299093655589124,0.235649546827795,0.102719033232628,0.302114803625378,0.09,0.190332326283988,2.36951875848778,1,15,TRUE
"09","16","09_16","audio",6,268,115,0,20,19,9,78,70,12,3,79,26,34,35,233,0.869402985074627,5,14,0.736842105263158,0,0,0.0746268656716418,0,0.0746268656716418,0.130597014925373,35,0.291044776119403,0.0970149253731343,0.294776119402985,0.261194029850746,0.0111940298507463,0.0447761194029851,0.42910447761194,0.0782608695652174,0.0708955223880597,2.14334391603285,1,15,TRUE
"09","16","09_16","video",2,301,90,0,0,34,5,85,97,3,35,70,11,0,49,252,0.837209302325581,6,28,0.823529411764706,1,1,0,0,0,0,0,0.282392026578073,0.0365448504983389,0.232558139534884,0.322259136212625,0.116279069767442,0.00996677740863787,0.299003322259136,0.0555555555555556,0.112956810631229,2.13271227692498,1,15,TRUE
"09","17","09_17","audio",4,274,110,8,3,36,9,50,95,6,61,52,10,0,19,245,0.928030303030303,3,33,0.916666666666667,20,1,0.0109489051094891,0.0291970802919708,0.0401459854014599,0,0,0.182481751824818,0.0364963503649635,0.18978102189781,0.346715328467153,0.222627737226277,0.0218978102189781,0.401459854014599,0.0818181818181818,0.131386861313869,2.21023649475597,1,15,TRUE
"09","17","09_17","video",5,253,113,155,0,32,7,120,61,36,0,32,4,16,59,194,0.766798418972332,4,28,0.875,2,1,0,0.612648221343874,0.612648221343874,0.375494071146245,95,0.474308300395257,0.0158102766798419,0.126482213438735,0.241106719367589,0,0.142292490118577,0.446640316205534,0.0619469026548673,0.126482213438735,1.87738428964972,1,15,TRUE
"10","06","10_06","audio",3,692,192,10,660,88,14,404,120,23,59,66,20,0,345,347,0.501445086705202,36,52,0.590909090909091,0,0,0.953757225433526,0.0144508670520231,0.968208092485549,0,0,0.583815028901734,0.0289017341040462,0.0953757225433526,0.173410404624277,0.0852601156069364,0.0332369942196532,0.277456647398844,0.0729166666666667,0.127167630057803,1.82880344558208,1,9,FALSE
"10","06","10_06","video",2,161,55,0,158,28,8,88,39,3,0,4,27,0,50,111,0.68944099378882,3,25,0.892857142857143,0,0,0.981366459627329,0,0.981366459627329,0,0,0.546583850931677,0.167701863354037,0.0248447204968944,0.242236024844721,0,0.0186335403726708,0.341614906832298,0.145454545454545,0.173913043478261,1.64335464807557,1,9,FALSE
"10","07","10_07","audio",4,1791,342,235,1425,291,14,879,321,90,167,161,173,0,1096,695,0.388051367950865,131,160,0.549828178694158,0,0,0.795644891122278,0.131211613623674,0.926856504745952,0.0161920714684534,29,0.490787269681742,0.0965940815187046,0.089893914014517,0.179229480737018,0.0932439977666108,0.050251256281407,0.190954773869347,0.0409356725146199,0.162479061976549,2.12259045123903,1,9,FALSE
"10","07","10_07","video",1,96,34,0,96,23,5,57,20,0,10,8,1,0,23,73,0.760416666666667,4,19,0.826086956521739,0,0,1,0,1,0,0,0.59375,0.0104166666666667,0.0833333333333333,0.208333333333333,0.104166666666667,0,0.354166666666667,0.147058823529412,0.239583333333333,1.62524819182521,1,9,FALSE
"10","08","10_08","audio",3,1111,280,223,878,127,16,409,190,84,315,62,51,0,533,578,0.52025202520252,56,71,0.559055118110236,0,0,0.79027902790279,0.200720072007201,0.990999099909991,0,0,0.368136813681368,0.0459045904590459,0.0558055805580558,0.171017101710171,0.283528352835284,0.0756075607560756,0.252025202520252,0.0571428571428571,0.114311431143114,2.20009310584814,1,9,FALSE
"10","08","10_08","video",2,108,41,0,103,14,6,56,28,0,0,13,11,5,35,73,0.675925925925926,2,12,0.857142857142857,0,0,0.953703703703704,0,0.953703703703704,0.0462962962962963,5,0.518518518518518,0.101851851851852,0.12037037037037,0.259259259259259,0,0,0.37962962962963,0.146341463414634,0.12962962962963,1.69954233925899,1,9,FALSE
"10","09","10_09","audio",4,577,169,0,503,61,13,291,113,9,48,60,56,0,366,211,0.365684575389948,41,20,0.327868852459016,3,3,0.871750433275563,0,0.871750433275563,0,0,0.504332755632582,0.097053726169844,0.103986135181976,0.195840554592721,0.0831889081455806,0.0155979202772964,0.292894280762565,0.0769230769230769,0.105719237435009,2.0169478137433,1,9,TRUE
"10","09","10_09","video",3,218,57,0,194,45,9,86,78,5,0,40,9,14,111,107,0.490825688073394,17,28,0.622222222222222,0,0,0.889908256880734,0,0.889908256880734,0.0642201834862385,14,0.394495412844037,0.0412844036697248,0.18348623853211,0.357798165137615,0,0.0229357798165138,0.261467889908257,0.157894736842105,0.206422018348624,1.82352271349918,1,9,TRUE
"10","10","10_10","audio",6,521,165,31,388,115,15,246,82,58,38,50,47,30,302,174,0.365546218487395,71,41,0.366071428571429,0,0,0.744721689059501,0.0595009596928983,0.804222648752399,0.143953934740883,75,0.472168905950096,0.09021113243762,0.0959692898272553,0.157389635316699,0.072936660268714,0.111324376199616,0.316698656429942,0.0909090909090909,0.220729366602687,2.19669337909621,1,9,TRUE
"10","10","10_10","video",3,282,95,0,249,51,6,135,65,22,0,21,39,26,150,132,0.468085106382979,27,24,0.470588235294118,0,0,0.882978723404255,0,0.882978723404255,0.0921985815602837,26,0.478723404255319,0.138297872340426,0.074468085106383,0.230496453900709,0,0.0780141843971631,0.336879432624113,0.0631578947368421,0.180851063829787,1.95763340391399,1,9,TRUE
"10","11","10_11","audio",4,452,143,70,362,102,11,172,84,6,107,38,45,8,203,249,0.550884955752212,39,63,0.617647058823529,0,0,0.800884955752212,0.154867256637168,0.955752212389381,0.0176991150442478,8,0.380530973451327,0.0995575221238938,0.084070796460177,0.185840707964602,0.236725663716814,0.0132743362831858,0.316371681415929,0.0769230769230769,0.225663716814159,2.18815777056316,1,9,TRUE
"10","11","10_11","video",3,200,59,1,188,32,7,98,53,4,0,21,24,0,85,115,0.575,13,19,0.59375,0,0,0.94,0.005,0.945,0,0,0.49,0.12,0.105,0.265,0,0.02,0.295,0.11864406779661,0.16,1.83336061622072,1,9,TRUE
"10","12","10_12","audio",4,253,79,7,235,30,7,135,54,10,0,32,22,10,101,152,0.600790513833992,3,27,0.9,1,1,0.928853754940711,0.0276679841897233,0.956521739130435,0.0395256916996047,10,0.533596837944664,0.0869565217391304,0.126482213438735,0.213438735177866,0,0.0395256916996047,0.312252964426877,0.0886075949367089,0.118577075098814,1.82702200442718,1,9,TRUE
"10","12","10_12","video",2,265,84,0,242,17,6,134,72,0,6,18,35,0,150,115,0.433962264150943,5,12,0.705882352941177,0,0,0.913207547169811,0,0.913207547169811,0,0,0.505660377358491,0.132075471698113,0.0679245283018868,0.271698113207547,0.0226415094339623,0,0.316981132075472,0.0714285714285714,0.0641509433962264,1.78123012587113,1,9,TRUE
"10","13","10_13","audio",5,372,135,46,293,34,10,166,92,10,40,40,24,10,140,232,0.623655913978495,11,23,0.676470588235294,0,0,0.787634408602151,0.123655913978495,0.911290322580645,0.0268817204301075,10,0.446236559139785,0.0645161290322581,0.10752688172043,0.247311827956989,0.10752688172043,0.0268817204301075,0.362903225806452,0.0740740740740741,0.0913978494623656,2.10518871939296,1,9,TRUE
"10","13","10_13","video",5,131,57,0,94,33,8,59,29,18,0,16,9,0,33,98,0.748091603053435,5,28,0.848484848484849,0,0,0.717557251908397,0,0.717557251908397,0.122137404580153,16,0.450381679389313,0.0687022900763359,0.122137404580153,0.221374045801527,0,0.137404580152672,0.435114503816794,0.140350877192982,0.251908396946565,2.02925991901844,1,9,TRUE
"10","14","10_14","audio",6,376,123,1,316,50,11,169,107,42,0,19,39,0,172,202,0.540106951871658,18,32,0.64,3,2,0.840425531914894,0.00265957446808511,0.843085106382979,0.111702127659574,42,0.449468085106383,0.103723404255319,0.050531914893617,0.284574468085106,0,0.111702127659574,0.327127659574468,0.0894308943089431,0.132978723404255,1.94447120985749,1,9,TRUE
"10","14","10_14","video",3,261,92,0,221,13,7,58,51,12,50,69,21,38,25,236,0.904214559386973,0,13,0,2,1,0.846743295019157,0,0.846743295019157,0.145593869731801,38,0.222222222222222,0.0804597701149425,0.264367816091954,0.195402298850575,0.191570881226054,0.0459770114942529,0.352490421455939,0.0760869565217391,0.0498084291187739,2.40340100403585,1,9,TRUE
"10","15","10_15","audio",8,505,132,11,436,87,12,241,141,15,21,42,45,4,191,314,0.621782178217822,33,54,0.620689655172414,6,2,0.863366336633663,0.0217821782178218,0.885148514851485,0.0574257425742574,29,0.477227722772277,0.0891089108910891,0.0831683168316832,0.279207920792079,0.0415841584158416,0.0297029702970297,0.261386138613861,0.0909090909090909,0.172277227722772,1.97393003977049,1,9,TRUE
"10","15","10_15","video",3,232,79,0,223,22,7,119,66,0,2,24,21,0,53,164,0.755760368663594,2,16,0.888888888888889,3,2,0.961206896551724,0,0.961206896551724,0,0,0.512931034482759,0.0905172413793103,0.103448275862069,0.28448275862069,0.00862068965517241,0,0.34051724137931,0.0886075949367089,0.0948275862068965,1.72138146233893,1,9,TRUE
"10","16","10_16","audio",3,447,138,0,421,67,12,170,102,5,85,63,22,0,92,355,0.794183445190157,21,46,0.686567164179104,13,3,0.941834451901566,0,0.941834451901566,0,0,0.380313199105145,0.0492170022371365,0.140939597315436,0.228187919463087,0.190156599552573,0.0111856823266219,0.308724832214765,0.0869565217391304,0.149888143176734,2.15699937719862,1,9,TRUE
"10","16","10_16","video",4,290,106,0,275,39,9,116,71,0,61,23,19,0,80,210,0.724137931034483,11,28,0.717948717948718,7,3,0.948275862068966,0,0.948275862068966,0,0,0.4,0.0655172413793104,0.0793103448275862,0.244827586206897,0.210344827586207,0,0.36551724137931,0.0849056603773585,0.13448275862069,2.04651127534009,1,9,TRUE
"10","17","10_17","audio",5,184,81,1,158,28,12,87,32,0,16,34,15,0,44,140,0.760869565217391,1,27,0.964285714285714,11,4,0.858695652173913,0.00543478260869565,0.864130434782609,0,0,0.472826086956522,0.0815217391304348,0.184782608695652,0.173913043478261,0.0869565217391304,0,0.440217391304348,0.148148148148148,0.152173913043478,2.00120771869028,1,9,TRUE
"10","17","10_17","video",4,185,50,0,124,20,5,61,59,2,0,50,13,4,100,85,0.459459459459459,3,17,0.85,26,2,0.67027027027027,0,0.67027027027027,0.0216216216216216,4,0.32972972972973,0.0702702702702703,0.27027027027027,0.318918918918919,0,0.0108108108108108,0.27027027027027,0.1,0.108108108108108,1.90354663171493,1,9,TRUE
"11","06","11_06","audio",9,885,214,297,499,129,12,453,226,22,83,48,53,13,240,645,0.728813559322034,40,89,0.689922480620155,0,0,0.563841807909604,0.335593220338983,0.899435028248587,0.0180790960451977,16,0.511864406779661,0.0598870056497175,0.0542372881355932,0.255367231638418,0.0937853107344633,0.0248587570621469,0.24180790960452,0.0560747663551402,0.145762711864407,1.92146634803809,1,14,FALSE
"11","06","11_06","video",2,313,129,74,239,53,8,133,83,0,69,18,10,0,85,228,0.728434504792332,19,34,0.641509433962264,0,0,0.763578274760383,0.236421725239617,1,0,0,0.424920127795527,0.0319488817891374,0.0575079872204473,0.26517571884984,0.220447284345048,0,0.412140575079872,0.062015503875969,0.169329073482428,1.90903815934162,1,14,FALSE
